Sipariş No	Tedarikçi Barkod	Sipariş Miktarı	Tedarikçi Ürün Kodu	Tedarikçi Malzeme Adı	Kalem No	Stok Kodu	Stok Adı	Birim
SAS-5581743944	2604091936	114	120560740	23 FLEXI BLOKCM MAVI 195x145	5720	HASUBL0470	SUNGER PU BLOK 23 DNS 190 NEWTON ACIK MAVI 195X145X120	M3
SAS-5581743944	2604061171	75	120240820	24 SOFT RULO BEYAZ 230x1,5	5730	HASURL0232	XXX SUNGER PU RULO 24 DNS BEYAZ 230X1,5 SOFT DUZ	METRE
SAS-5581743944	2604092357	375	121010783	28 CRIP5 RULO BEYAZ 220x0,3	5740	HASURL0100	SUNGER PU RULO 28 DNS FR BEYAZ 230X0,3 DUZ	METRE
SAS-5581743944	2604092356	375	121010783	28 CRIP5 RULO BEYAZ 220x0,3	5750	HASURL0100	SUNGER PU RULO 28 DNS FR BEYAZ 230X0,3 DUZ	METRE
SAS-5581743944	2604061172	75	120240820	24 SOFT RULO BEYAZ 230x1,5	5760	HASURL0232	XXX SUNGER PU RULO 24 DNS BEYAZ 230X1,5 SOFT DUZ	METRE
SAS-5581743944	2604061174	75	120240820	24 SOFT RULO BEYAZ 230x1,5	5770	HASURL0232	XXX SUNGER PU RULO 24 DNS BEYAZ 230X1,5 SOFT DUZ	METRE
SAS-5581743944	2604092355	375	121010783	28 CRIP5 RULO BEYAZ 220x0,3	5780	HASURL0100	SUNGER PU RULO 28 DNS FR BEYAZ 230X0,3 DUZ	METRE
SAS-5581743944	2604061168	75	120240820	24 SOFT RULO BEYAZ 230x1,5	5790	HASURL0232	XXX SUNGER PU RULO 24 DNS BEYAZ 230X1,5 SOFT DUZ	METRE
SAS-5581743944	2604081006	36	120507296	23 FLEXI RULO BEYAZ 220x2,7	5800	HASURL0166	SUNGER PU RULO 23 DNS 190 NEWTON BEYAZ 220X2,7 DUZ	METRE
SAS-5581743944	2604091380	108	120554968	27 SOFT BLOKCM GRI 188x135	5810	HASUBL0110	SUNGER PU BLOK 27 DNS GRI 188X135X120 SOFT	M3
SAS-5581743944	2604091541	112	120201286	27 FLEXI BLOKCM GRI 198x151	5820	HASUBL0112	SUNGER PU BLOK 27 DNS GRI 198X151X120 FLEXI	M3
SAS-5581743944	2604091535	110	120201286	27 FLEXI BLOKCM GRI 198x151	5830	HASUBL0112	SUNGER PU BLOK 27 DNS GRI 198X151X120 FLEXI	M3
SAS-5581743944	2604092361	375	121010783	28 CRIP5 RULO BEYAZ 220x0,3	5840	HASURL0100	SUNGER PU RULO 28 DNS FR BEYAZ 230X0,3 DUZ	METRE
SAS-5581743944	2604092362	375	121010783	28 CRIP5 RULO BEYAZ 220x0,3	5850	HASURL0100	SUNGER PU RULO 28 DNS FR BEYAZ 230X0,3 DUZ	METRE
SAS-5581743944	2604092359	375	121010783	28 CRIP5 RULO BEYAZ 220x0,3	5860	HASURL0100	SUNGER PU RULO 28 DNS FR BEYAZ 230X0,3 DUZ	METRE
SAS-5581743944	2604092364	375	121010783	28 CRIP5 RULO BEYAZ 220x0,3	5870	HASURL0100	SUNGER PU RULO 28 DNS FR BEYAZ 230X0,3 DUZ	METRE
SAS-5581743944	2604092358	375	121010783	28 CRIP5 RULO BEYAZ 220x0,3	5880	HASURL0100	SUNGER PU RULO 28 DNS FR BEYAZ 230X0,3 DUZ	METRE
SAS-5581743944	2604092363	375	121010783	28 CRIP5 RULO BEYAZ 220x0,3	5890	HASURL0100	SUNGER PU RULO 28 DNS FR BEYAZ 230X0,3 DUZ	METRE
SAS-5581743944	2604091645	112	120552170	27 SOFT BLOKCM GRI 198x151	5900	HASUBL0120	SUNGER PU BLOK 27 DNS GRI 198X151X120 SOFT	M3
SAS-5581743944	2604091646	112	120552170	27 SOFT BLOKCM GRI 198x151	5910	HASUBL0120	SUNGER PU BLOK 27 DNS GRI 198X151X120 SOFT	M3
SAS-5581743944	2604091641	112	120207206	27 SOFT BLOKCM GRI 198x178	5920	HASUBL0097	SUNGER PU BLOK 27 DNS GRI 198X178X120 SOFT	M3
SAS-5581743944	2604091917	114	120578958	23 FLEXI BLOKCM MAVI 193x145	5930	HASUBL0934	SUNGER PU BLOK 23 DNS 190 NEWTON ACIK MAVI 193X145X120	M3
SAS-5581743944	2604091931	114	120578958	23 FLEXI BLOKCM MAVI 193x145	5940	HASUBL0934	SUNGER PU BLOK 23 DNS 190 NEWTON ACIK MAVI 193X145X120	M3
SAS-5581743944	2604100776	107	120560460	23 FLEXI BLOKCM MAVI 188x135	5950	HASUBL0458	SUNGER PU BLOK 23 DNS 190 NEWTON ACIK MAVI 188X135X120	M3
SAS-5581743944	2604091571	113	120201288	27 FLEXI BLOKCM GRI 198x178	5960	HASUBL0198	SUNGER PU BLOK 27 DNS GRI 198X178X100 FLEXI	M3
SAS-5581743944	2604091562	113	120201287	27 FLEXI BLOKCM GRI 198x158	5970	HASUBL0157	SUNGER PU BLOK 27 DNS MAVI 198X158X120 FLEXI	M3
SAS-5581743944	2604091560	112	120201287	27 FLEXI BLOKCM GRI 198x158	5980	HASUBL0157	SUNGER PU BLOK 27 DNS MAVI 198X158X120 FLEXI	M3
SAS-5581743944	2604091559	112	120201287	27 FLEXI BLOKCM GRI 198x158	5990	HASUBL0157	SUNGER PU BLOK 27 DNS MAVI 198X158X120 FLEXI	M3
SAS-5581743944	2604091528	110	120201286	27 FLEXI BLOKCM GRI 198x151	6000	HASUBL0112	SUNGER PU BLOK 27 DNS GRI 198X151X120 FLEXI	M3
SAS-5581743944	2604091527	110	120201286	27 FLEXI BLOKCM GRI 198x151	6010	HASUBL0112	SUNGER PU BLOK 27 DNS GRI 198X151X120 FLEXI	M3
SAS-5581743944	2604091552	112	120201287	27 FLEXI BLOKCM GRI 198x158	6020	HASUBL0157	SUNGER PU BLOK 27 DNS MAVI 198X158X120 FLEXI	M3
SAS-5581743944	2604091551	112	120201286	27 FLEXI BLOKCM GRI 198x151	6030	HASUBL0112	SUNGER PU BLOK 27 DNS GRI 198X151X120 FLEXI	M3
SAS-5581743944	2604091553	112	120201287	27 FLEXI BLOKCM GRI 198x158	6040	HASUBL0157	SUNGER PU BLOK 27 DNS MAVI 198X158X120 FLEXI	M3
SAS-5581743944	2604091531	108	120201286	27 FLEXI BLOKCM GRI 198x151	6050	HASUBL0112	SUNGER PU BLOK 27 DNS GRI 198X151X120 FLEXI	M3
SAS-5581743944	2604091561	112	120201287	27 FLEXI BLOKCM GRI 198x158	6060	HASUBL0157	SUNGER PU BLOK 27 DNS MAVI 198X158X120 FLEXI	M3
SAS-5581743944	2604091542	112	120201286	27 FLEXI BLOKCM GRI 198x151	6070	HASUBL0112	SUNGER PU BLOK 27 DNS GRI 198X151X120 FLEXI	M3
SAS-5581743944	2604091550	112	120201286	27 FLEXI BLOKCM GRI 198x151	6080	HASUBL0112	SUNGER PU BLOK 27 DNS GRI 198X151X120 FLEXI	M3
SAS-5581743944	2604091523	110	120201286	27 FLEXI BLOKCM GRI 198x151	6090	HASUBL0112	SUNGER PU BLOK 27 DNS GRI 198X151X120 FLEXI	M3
SAS-5581743944	2604091458	90	120568079	27 SOFT BLOKCM GRI 185x132	6100	HASUBL0591	SUNGER PU BLOK 27 DNS ACIK GRI 185X132X120 SOFT	M3
SAS-5581743944	2604091534	110	120201286	27 FLEXI BLOKCM GRI 198x151	6110	HASUBL0112	SUNGER PU BLOK 27 DNS GRI 198X151X120 FLEXI	M3
SAS-5581743944	2604091651	113	120568716	27 SOFT BLOKCM GRI 185x87	6120	HASUBL0595	SUNGER PU BLOK 27 DNS GRI 185X87X120 SOFT	M3
SAS-5581743944	2604091623	110	120568079	27 SOFT BLOKCM GRI 185x132	6130	HASUBL0591	SUNGER PU BLOK 27 DNS ACIK GRI 185X132X120 SOFT	M3
SAS-5581743944	2604100835	108	120552048	23 FLEXI BLOKCM MAVI 188x78	6140	HASUBL0401	SUNGER PU BLOK 23 DNS 190 NEWTON ACIK MAVI 188X78X120	M3
SAS-5581743944	2604100843	108	120552048	23 FLEXI BLOKCM MAVI 188x78	6150	HASUBL0401	SUNGER PU BLOK 23 DNS 190 NEWTON ACIK MAVI 188X78X120	M3
SAS-5581743944	2604100837	108	120552048	23 FLEXI BLOKCM MAVI 188x78	6160	HASUBL0401	SUNGER PU BLOK 23 DNS 190 NEWTON ACIK MAVI 188X78X120	M3
SAS-5581743944	2604100774	107	120560460	23 FLEXI BLOKCM MAVI 188x135	6170	HASUBL0458	SUNGER PU BLOK 23 DNS 190 NEWTON ACIK MAVI 188X135X120	M3
SAS-5581743944	2604100775	107	120560460	23 FLEXI BLOKCM MAVI 188x135	6180	HASUBL0458	SUNGER PU BLOK 23 DNS 190 NEWTON ACIK MAVI 188X135X120	M3
SAS-5581743944	2604100771	107	120552682	23 FLEXI BLOKCM MAVI 188x158	6190	HASUBL0422	SUNGER PU BLOK 23 DNS 190 NEWTON ACIK MAVI 188X158X120	M3
SAS-5581743944	2604100769	107	120552682	23 FLEXI BLOKCM MAVI 188x158	6200	HASUBL0422	SUNGER PU BLOK 23 DNS 190 NEWTON ACIK MAVI 188X158X120	M3
SAS-5581743944	2604100770	107	120552682	23 FLEXI BLOKCM MAVI 188x158	6210	HASUBL0422	SUNGER PU BLOK 23 DNS 190 NEWTON ACIK MAVI 188X158X120	M3
SAS-5581743944	2604091685	109	120210362	23 FLEXI BLOKCM MAVI 198x158	6220	HASUBL0282	SUNGER PU BLOK 23 DNS 190 NEWTON ACIK MAVI 198X158X120	M3
SAS-5581743944	2604091703	113	120551942	23 FLEXI BLOKCM MAVI 198x148	6230	HASUBL0419	SUNGER PU BLOK 23 DNS 190 NEWTON ACIK MAVI 198X148X120	M3
SAS-5581743944	2604091766	114	120551942	23 FLEXI BLOKCM MAVI 198x148	6240	HASUBL0419	SUNGER PU BLOK 23 DNS 190 NEWTON ACIK MAVI 198X148X120	M3
SAS-5581743944	2604100825	108	120550515	23 FLEXI BLOKCM MAVI 188x120	6250	HASUBL0322	SUNGER PU BLOK 23 DNS 190 NEWTON ACIK MAVI 198X188X120	M3
SAS-5581743944	2604100824	108	120550515	23 FLEXI BLOKCM MAVI 188x120	6260	HASUBL0322	SUNGER PU BLOK 23 DNS 190 NEWTON ACIK MAVI 198X188X120	M3
SAS-5581743944	2604100823	108	120550515	23 FLEXI BLOKCM MAVI 188x120	6270	HASUBL0322	SUNGER PU BLOK 23 DNS 190 NEWTON ACIK MAVI 198X188X120	M3
SAS-5581743944	2604072732	108	120565279	27 DURA BLOKCM GRI 198x70	6280	HASUBL0534	SUNGER PU BLOK 27 DNS GRI 198X70X120 DURA	M3
SAS-5581743944	2604100800	109	120560460	23 FLEXI BLOKCM MAVI 188x135	6290	HASUBL0458	SUNGER PU BLOK 23 DNS 190 NEWTON ACIK MAVI 188X135X120	M3
SAS-5581743944	2604100816	109	120560739	23 FLEXI BLOKCM MAVI 188x90	6300	HASUBL0469	SUNGER PU BLOK 23 DNS 190 NEWTON ACIK MAVI 188X90X120	M3
SAS-5581743944	2604100818	109	120560739	23 FLEXI BLOKCM MAVI 188x90	6310	HASUBL0469	SUNGER PU BLOK 23 DNS 190 NEWTON ACIK MAVI 188X90X120	M3
SAS-5581743944	2604100817	109	120560739	23 FLEXI BLOKCM MAVI 188x90	6320	HASUBL0469	SUNGER PU BLOK 23 DNS 190 NEWTON ACIK MAVI 188X90X120	M3
SAS-5581743944	2604100834	108	120552048	23 FLEXI BLOKCM MAVI 188x78	6330	HASUBL0401	SUNGER PU BLOK 23 DNS 190 NEWTON ACIK MAVI 188X78X120	M3
SAS-5581743944	2604100833	108	120552048	23 FLEXI BLOKCM MAVI 188x78	6340	HASUBL0401	SUNGER PU BLOK 23 DNS 190 NEWTON ACIK MAVI 188X78X120	M3
SAS-5581743944	2604100836	108	120552048	23 FLEXI BLOKCM MAVI 188x78	6350	HASUBL0401	SUNGER PU BLOK 23 DNS 190 NEWTON ACIK MAVI 188X78X120	M3
SAS-5581743944	2604100842	108	120552048	23 FLEXI BLOKCM MAVI 188x78	6360	HASUBL0401	SUNGER PU BLOK 23 DNS 190 NEWTON ACIK MAVI 188X78X120	M3
SAS-5581743944	2604091377	108	120554968	27 SOFT BLOKCM GRI 188x135	6370	HASUBL0110	SUNGER PU BLOK 27 DNS GRI 188X135X120 SOFT	M3
SAS-5581743944	2604091399	109	120554968	27 SOFT BLOKCM GRI 188x135	6380	HASUBL0110	SUNGER PU BLOK 27 DNS GRI 188X135X120 SOFT	M3
SAS-5581743944	2604091379	108	120554968	27 SOFT BLOKCM GRI 188x135	6390	HASUBL0110	SUNGER PU BLOK 27 DNS GRI 188X135X120 SOFT	M3
SAS-5581743944	2604102361	112	120201284	27 FLEXI BLOKCM GRI 188x135	6400	HASUBL0108	SUNGER PU BLOK 27 DNS GRI 188X135X120 FLEXI	M3
SAS-5581743944	2604102365	112	120201284	27 FLEXI BLOKCM GRI 188x135	6410	HASUBL0108	SUNGER PU BLOK 27 DNS GRI 188X135X120 FLEXI	M3
SAS-5581743944	2604102366	112	120201284	27 FLEXI BLOKCM GRI 188x135	6420	HASUBL0108	SUNGER PU BLOK 27 DNS GRI 188X135X120 FLEXI	M3
SAS-5581743944	2604102347	112	120210364	27 FLEXI BLOKCM GRI 188x118	6430	HASUBL0077	SUNGER PU BLOK 27 DNS GRI 188X118X120 FLEXI	M3
SAS-5581743944	2604102360	112	120201284	27 FLEXI BLOKCM GRI 188x135	6440	HASUBL0108	SUNGER PU BLOK 27 DNS GRI 188X135X120 FLEXI	M3
SAS-5581743944	2604102346	112	120210364	27 FLEXI BLOKCM GRI 188x118	6450	HASUBL0077	SUNGER PU BLOK 27 DNS GRI 188X118X120 FLEXI	M3
SAS-5581743944	2604102270	112	120201284	27 FLEXI BLOKCM GRI 188x135	6460	HASUBL0108	SUNGER PU BLOK 27 DNS GRI 188X135X120 FLEXI	M3
SAS-5581743944	2604102314	112	120226389	27 FLEXI BLOKCM GRI 188x120	6470	HASUBL0126	SUNGER PU BLOK 27 DNS GRI 198X188X120 FLEXI	M3
SAS-5581743944	2604102315	112	120226389	27 FLEXI BLOKCM GRI 188x120	6480	HASUBL0126	SUNGER PU BLOK 27 DNS GRI 198X188X120 FLEXI	M3
SAS-5581743944	2604102272	112	120201284	27 FLEXI BLOKCM GRI 188x135	6490	HASUBL0108	SUNGER PU BLOK 27 DNS GRI 188X135X120 FLEXI	M3
SAS-5581743944	2604102271	112	120201284	27 FLEXI BLOKCM GRI 188x135	6500	HASUBL0108	SUNGER PU BLOK 27 DNS GRI 188X135X120 FLEXI	M3
SAS-5581743944	2604102274	112	120201284	27 FLEXI BLOKCM GRI 188x135	6510	HASUBL0108	SUNGER PU BLOK 27 DNS GRI 188X135X120 FLEXI	M3
SAS-5581743944	2604102273	112	120201284	27 FLEXI BLOKCM GRI 188x135	6520	HASUBL0108	SUNGER PU BLOK 27 DNS GRI 188X135X120 FLEXI	M3
SAS-5581743944	2604102276	112	120201284	27 FLEXI BLOKCM GRI 188x135	6530	HASUBL0108	SUNGER PU BLOK 27 DNS GRI 188X135X120 FLEXI	M3
SAS-5581743944	2604102275	112	120201284	27 FLEXI BLOKCM GRI 188x135	6540	HASUBL0108	SUNGER PU BLOK 27 DNS GRI 188X135X120 FLEXI	M3
SAS-5581743944	2604102242	112	120201283	27 FLEXI BLOKCM GRI 188x90	6550	HASUBL0109	SUNGER PU BLOK 27 DNS GRI 188X90X120 FLEXI	M3
SAS-5581743944	2604102241	112	120201283	27 FLEXI BLOKCM GRI 188x90	6560	HASUBL0109	SUNGER PU BLOK 27 DNS GRI 188X90X120 FLEXI	M3
SAS-5581743944	2604102240	112	120201283	27 FLEXI BLOKCM GRI 188x90	6570	HASUBL0109	SUNGER PU BLOK 27 DNS GRI 188X90X120 FLEXI	M3
SAS-5581743944	2604102243	112	120201283	27 FLEXI BLOKCM GRI 188x90	6580	HASUBL0109	SUNGER PU BLOK 27 DNS GRI 188X90X120 FLEXI	M3
SAS-5581743944	2604140675	108	120565031	27 DURA BLOKCM GRI 198x115	6590	HASUBL0532	SUNGER PU BLOK 27 DNS GRI 198X115X120 DURA	M3
SAS-5581743944	2604140673	108	120565031	27 DURA BLOKCM GRI 198x115	6600	HASUBL0532	SUNGER PU BLOK 27 DNS GRI 198X115X120 DURA	M3
SAS-5581743944	2604131908	108	120244980	27 DURA BLOKCM GRI 198x135	6610	HASUBL0333	SUNGER PU BLOK 27 DNS GRI 198X135X120 DURA	M3
SAS-5581743944	2604141119	6	120543669	50 VISCO PE DUZ BEYAZ 199x149x4	6620	HASUPL09948	SUNGER VISCO PLAKA 50 DNS BEYAZ FR 199X149X4 NORMAL DUZ (FR BS 7177)	Adet
SAS-5581743944	2604141105	10	120562029	50 VISCO PE DUZ BEYAZ 199x149x3	6630	HASUPL10852	SUNGER VISCO PLAKA 50 DNS BEYAZ FR 199X149X3 NORMAL DUZ (FR BS 7177)	Adet
SAS-5581743944	2604141023	10	120562029	50 VISCO PE DUZ BEYAZ 199x149x3	6640	HASUPL10852	SUNGER VISCO PLAKA 50 DNS BEYAZ FR 199X149X3 NORMAL DUZ (FR BS 7177)	Adet
SAS-5581743944	2604141025	6	120543669	50 VISCO PE DUZ BEYAZ 199x149x4	6650	HASUPL09948	SUNGER VISCO PLAKA 50 DNS BEYAZ FR 199X149X4 NORMAL DUZ (FR BS 7177)	Adet
SAS-5581743944	2604141020	10	120562029	50 VISCO PE DUZ BEYAZ 199x149x3	6660	HASUPL10852	SUNGER VISCO PLAKA 50 DNS BEYAZ FR 199X149X3 NORMAL DUZ (FR BS 7177)	Adet
SAS-5581743944	2604141014	10	120562029	50 VISCO PE DUZ BEYAZ 199x149x3	6670	HASUPL10852	SUNGER VISCO PLAKA 50 DNS BEYAZ FR 199X149X3 NORMAL DUZ (FR BS 7177)	Adet
SAS-5581743944	2604141756	108	121020880	32 FR BLOKCM BEYAZ 189x134	6680	HASUBL0481	SUNGER PU BLOK 32 DNS FR BEYAZ 189X134X120 DUZ (FR BS 7177) SOFT	M3
SAS-5581743944	2604141755	108	121020880	32 FR BLOKCM BEYAZ 189x134	6690	HASUBL0481	SUNGER PU BLOK 32 DNS FR BEYAZ 189X134X120 DUZ (FR BS 7177) SOFT	M3
SAS-5581743944	2604141754	108	121020880	32 FR BLOKCM BEYAZ 189x134	6700	HASUBL0481	SUNGER PU BLOK 32 DNS FR BEYAZ 189X134X120 DUZ (FR BS 7177) SOFT	M3
SAS-5581743944	2604141742	107	121020880	32 FR BLOKCM BEYAZ 189x134	6710	HASUBL0481	SUNGER PU BLOK 32 DNS FR BEYAZ 189X134X120 DUZ (FR BS 7177) SOFT	M3
SAS-5581743944	2604141783	108	121020880	32 FR BLOKCM BEYAZ 189x134	6720	HASUBL0481	SUNGER PU BLOK 32 DNS FR BEYAZ 189X134X120 DUZ (FR BS 7177) SOFT	M3
SAS-5581743944	2604141782	108	121020880	32 FR BLOKCM BEYAZ 189x134	6730	HASUBL0481	SUNGER PU BLOK 32 DNS FR BEYAZ 189X134X120 DUZ (FR BS 7177) SOFT	M3
SAS-5581743944	2604141792	107	121020889	32 FR BLOKCM BEYAZ 189x89	6740	HASUBL0491	SUNGER PU BLOK 32 DNS FR BEYAZ 189X89X120 DUZ (FR BS 7177) SOFT	M3
SAS-5581743944	2604141793	107	121020889	32 FR BLOKCM BEYAZ 189x89	6750	HASUBL0491	SUNGER PU BLOK 32 DNS FR BEYAZ 189X89X120 DUZ (FR BS 7177) SOFT	M3
SAS-5581743944	2604141776	108	121020880	32 FR BLOKCM BEYAZ 189x134	6760	HASUBL0481	SUNGER PU BLOK 32 DNS FR BEYAZ 189X134X120 DUZ (FR BS 7177) SOFT	M3
SAS-5581743944	2604141774	108	121020880	32 FR BLOKCM BEYAZ 189x134	6770	HASUBL0481	SUNGER PU BLOK 32 DNS FR BEYAZ 189X134X120 DUZ (FR BS 7177) SOFT	M3
SAS-5581743944	2604141775	108	121020880	32 FR BLOKCM BEYAZ 189x134	6780	HASUBL0481	SUNGER PU BLOK 32 DNS FR BEYAZ 189X134X120 DUZ (FR BS 7177) SOFT	M3
SAS-5581743944	2604141743	107	121020880	32 FR BLOKCM BEYAZ 189x134	6790	HASUBL0481	SUNGER PU BLOK 32 DNS FR BEYAZ 189X134X120 DUZ (FR BS 7177) SOFT	M3
SAS-5581743944	2604141744	107	121020880	32 FR BLOKCM BEYAZ 189x134	6800	HASUBL0481	SUNGER PU BLOK 32 DNS FR BEYAZ 189X134X120 DUZ (FR BS 7177) SOFT	M3
SAS-5581743944	2604141801	107	121020889	32 FR BLOKCM BEYAZ 189x89	6810	HASUBL0491	SUNGER PU BLOK 32 DNS FR BEYAZ 189X89X120 DUZ (FR BS 7177) SOFT	M3
SAS-5581743944	2604141798	107	121020889	32 FR BLOKCM BEYAZ 189x89	6820	HASUBL0491	SUNGER PU BLOK 32 DNS FR BEYAZ 189X89X120 DUZ (FR BS 7177) SOFT	M3
SAS-5581743944	2604141584	106	121020880	32 FR BLOKCM BEYAZ 189x134	6830	HASUBL0481	SUNGER PU BLOK 32 DNS FR BEYAZ 189X134X120 DUZ (FR BS 7177) SOFT	M3
SAS-5581743944	2604141590	106	121020880	32 FR BLOKCM BEYAZ 189x134	6840	HASUBL0481	SUNGER PU BLOK 32 DNS FR BEYAZ 189X134X120 DUZ (FR BS 7177) SOFT	M3
SAS-5581743944	2604141588	106	121020880	32 FR BLOKCM BEYAZ 189x134	6850	HASUBL0481	SUNGER PU BLOK 32 DNS FR BEYAZ 189X134X120 DUZ (FR BS 7177) SOFT	M3
SAS-5581743944	2604141589	106	121020880	32 FR BLOKCM BEYAZ 189x134	6860	HASUBL0481	SUNGER PU BLOK 32 DNS FR BEYAZ 189X134X120 DUZ (FR BS 7177) SOFT	M3
SAS-5581743944	2604141587	106	121020880	32 FR BLOKCM BEYAZ 189x134	6870	HASUBL0481	SUNGER PU BLOK 32 DNS FR BEYAZ 189X134X120 DUZ (FR BS 7177) SOFT	M3
SAS-5581743944	2604141591	106	121020880	32 FR BLOKCM BEYAZ 189x134	6880	HASUBL0481	SUNGER PU BLOK 32 DNS FR BEYAZ 189X134X120 DUZ (FR BS 7177) SOFT	M3
SAS-5581743944	2604141582	104	121020880	32 FR BLOKCM BEYAZ 189x134	6890	HASUBL0481	SUNGER PU BLOK 32 DNS FR BEYAZ 189X134X120 DUZ (FR BS 7177) SOFT	M3
SAS-5581743944	2604141583	106	121020880	32 FR BLOKCM BEYAZ 189x134	6900	HASUBL0481	SUNGER PU BLOK 32 DNS FR BEYAZ 189X134X120 DUZ (FR BS 7177) SOFT	M3
SAS-5581743944	2604141580	103	121020880	32 FR BLOKCM BEYAZ 189x134	6910	HASUBL0481	SUNGER PU BLOK 32 DNS FR BEYAZ 189X134X120 DUZ (FR BS 7177) SOFT	M3
SAS-5581743944	2604131849	107	120238611	27 DURA BLOKCM GRI 198x188	6920	HASUBL0321	SUNGER PU BLOK 27 DNS GRI 198X188X120 DURA	M3
SAS-5581743944	2604131883	108	120546587	27 DURA BLOKCM GRI 198x198	6930	HASUBL0484	SUNGER PU BLOK 27 DNS GRI 198X198X120 DURA	M3
SAS-5581743944	2604131882	108	120546587	27 DURA BLOKCM GRI 198x198	6940	HASUBL0484	SUNGER PU BLOK 27 DNS GRI 198X198X120 DURA	M3
SAS-5581743944	2604131850	107	120238611	27 DURA BLOKCM GRI 198x188	6950	HASUBL0321	SUNGER PU BLOK 27 DNS GRI 198X188X120 DURA	M3
SAS-5581743944	2604140676	108	120565031	27 DURA BLOKCM GRI 198x115	6960	HASUBL0532	SUNGER PU BLOK 27 DNS GRI 198X115X120 DURA	M3
SAS-5581743944	2604140643	108	120206528	27 DURA BLOKCM GRI 198x128	6970	HASUBL0226	SUNGER PU BLOK 27 DNS GRI 198X128X120 DURA	M3
SAS-5581743944	2604140641	107	120244980	27 DURA BLOKCM GRI 198x135	6980	HASUBL0333	SUNGER PU BLOK 27 DNS GRI 198X135X120 DURA	M3
SAS-5581743944	2604140642	108	120206528	27 DURA BLOKCM GRI 198x128	6990	HASUBL0226	SUNGER PU BLOK 27 DNS GRI 198X128X120 DURA	M3
SAS-5581743944	2604140646	108	120206528	27 DURA BLOKCM GRI 198x128	7000	HASUBL0226	SUNGER PU BLOK 27 DNS GRI 198X128X120 DURA	M3
SAS-5581743944	2604140647	108	120206528	27 DURA BLOKCM GRI 198x128	7010	HASUBL0226	SUNGER PU BLOK 27 DNS GRI 198X128X120 DURA	M3
SAS-5581743944	2604140645	108	120206528	27 DURA BLOKCM GRI 198x128	7020	HASUBL0226	SUNGER PU BLOK 27 DNS GRI 198X128X120 DURA	M3
SAS-5581743944	2604140644	108	120206528	27 DURA BLOKCM GRI 198x128	7030	HASUBL0226	SUNGER PU BLOK 27 DNS GRI 198X128X120 DURA	M3
SAS-5581743944	2604140649	108	120206528	27 DURA BLOKCM GRI 198x128	7040	HASUBL0226	SUNGER PU BLOK 27 DNS GRI 198X128X120 DURA	M3
SAS-5581743944	2604140690	108	120562134	27 DURA BLOKCM GRI 198x120	7050	HASUBL0495	SUNGER PU BLOK 27 DNS GRI 198X120X120 DURA	M3
SAS-5581743944	2604140686	108	120565031	27 DURA BLOKCM GRI 198x115	7060	HASUBL0532	SUNGER PU BLOK 27 DNS GRI 198X115X120 DURA	M3
SAS-5581743944	2604140688	108	120565031	27 DURA BLOKCM GRI 198x115	7070	HASUBL0532	SUNGER PU BLOK 27 DNS GRI 198X115X120 DURA	M3
SAS-5581743944	2604140677	108	120565031	27 DURA BLOKCM GRI 198x115	7080	HASUBL0532	SUNGER PU BLOK 27 DNS GRI 198X115X120 DURA	M3
SAS-5581743944	2604140648	108	120206528	27 DURA BLOKCM GRI 198x128	7090	HASUBL0226	SUNGER PU BLOK 27 DNS GRI 198X128X120 DURA	M3
SAS-5581743944	2604140672	108	120565031	27 DURA BLOKCM GRI 198x115	7100	HASUBL0532	SUNGER PU BLOK 27 DNS GRI 198X115X120 DURA	M3
SAS-5581743944	2604140674	108	120565031	27 DURA BLOKCM GRI 198x115	7110	HASUBL0532	SUNGER PU BLOK 27 DNS GRI 198X115X120 DURA	M3
SAS-5581743944	2604140640	107	120244980	27 DURA BLOKCM GRI 198x135	7120	HASUBL0333	SUNGER PU BLOK 27 DNS GRI 198X135X120 DURA	M3
SAS-5581743944	2604140687	108	120565031	27 DURA BLOKCM GRI 198x115	7130	HASUBL0532	SUNGER PU BLOK 27 DNS GRI 198X115X120 DURA	M3
SAS-5581743944	2604131879	108	120546587	27 DURA BLOKCM GRI 198x198	7140	HASUBL0484	SUNGER PU BLOK 27 DNS GRI 198X198X120 DURA	M3
SAS-5581743944	2604131881	108	120546587	27 DURA BLOKCM GRI 198x198	7150	HASUBL0484	SUNGER PU BLOK 27 DNS GRI 198X198X120 DURA	M3
SAS-5581743944	2604131880	108	120546587	27 DURA BLOKCM GRI 198x198	7160	HASUBL0484	SUNGER PU BLOK 27 DNS GRI 198X198X120 DURA	M3
SAS-5581743944	2604140613	104	120244980	27 DURA BLOKCM GRI 198x135	7170	HASUBL0333	SUNGER PU BLOK 27 DNS GRI 198X135X120 DURA	M3
SAS-5581743944	2604140609	107	120568912	27 DURA BLOKCM GRI 198x100	7180	HASUBL0604	SUNGER PU BLOK 27 DNS GRI 198X100X120 DURA	M3
SAS-5581743944	2604131846	107	120238611	27 DURA BLOKCM GRI 198x188	7190	HASUBL0321	SUNGER PU BLOK 27 DNS GRI 198X188X120 DURA	M3
SAS-5581743944	2604131899	108	120546587	27 DURA BLOKCM GRI 198x198	7200	HASUBL0484	SUNGER PU BLOK 27 DNS GRI 198X198X120 DURA	M3
